OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_AllPub,Utilities_NoSeWa,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev
-0.07183611428306244,-0.1744737255375625,-0.9141121701175944,-0.5550715880987256,-0.6459393826992149,-1.1468936745783336,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-1.0900593463198789,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.1744737255375625,-0.9141121701175944,-0.07622635176103572,-0.19828090831371403,-0.8175583035788924,-1.0260408358133,-0.31868326571034533,0.31172464418307205,0.05155935106155949,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,0.22297519806380448,-0.3326699242397142,0.4869868547885328,1.1343440298858984,0.1628331187604845,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.023486760142343795,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
0.6514792433257054,-0.20759446917100974,0.24877232163816604,-0.659961497010791,0.06048121560854079,0.8957470946840963,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.06091688136796473,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,-0.07511149463722075,-0.7687516086481244,0.24300380579742417,0.0035535483456447282,-0.6690718357294333,-1.0260408358133,-0.31868326571034533,0.31172464418307205,0.2574250178024746,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,1.0178730452665383,0.8302145675160463,-0.10814936751688171,-0.39494012249462773,1.430679113475096,0.7897405221108432,0.9122097711603002,0.31172464418307205,-0.3882445733394864,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.6050433927723767,-1.544007936485298,1.7137427459774717,2.836998805294335,1.4154497321572028,0.7897405221108432,0.29676325272497744,0.31172464418307205,-0.10751866414732945,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.7951514718918303,-0.5388019055054822,0.4910399240872828,-0.5299892185762751,-0.8736500517507991,-1.314416869075159,-1.0260408358133,-1.5495763025809908,0.31172464418307205,1.155747927217377,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.18985445443035723,-0.3811234447295376,-0.8378182990790758,-1.2022779491320628,-0.17030959756842998,-1.0260408358133,-0.31868326571034533,0.31172464418307205,-0.15430631567935563,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.4879411471313825,0.05495823967887263,1.2508590175177048,1.2637250918470257,0.2580167519973172,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.6691563512843048,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.4993034708754525,-1.689368497954768,-0.659961497010791,-0.9668044163628109,-1.3829490850056787,-1.0260408358133,-0.934129784145668,-1.02685765142659,-1.2772099524479834,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.07511149463722075,-0.7687516086481244,0.4345419003325001,0.45379964397036815,2.129326981433448,0.7897405221108432,3.373995844901591,2.988889235402396,2.3160816852116257,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.4330619836085579,-1.689368497954768,-0.035182474360662304,-0.31213624283950614,0.11524130214206814,-1.0260408358133,0.9122097711603002,-1.02685765142659,-1.160240823617918,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-0.07183611428306244,1.1172352761668802,1.072482169965163,-0.6257582658438131,-0.9823301437981462,-0.05989658301370403,0.7897405221108432,0.9122097711603002,0.31172464418307205,-0.3742082778798786,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.6514792433257054,1.0509937888999856,0.8786680880058696,0.27036639073100643,0.09670791295765646,-0.6005396197989138,0.7897405221108432,-0.934129784145668,0.31172464418307205,0.38375167693894524,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.6514792433257054,1.1503560198003273,1.072482169965163,-0.9860323008026465,-1.3911742995953087,-0.505355986562081,0.7897405221108432,-0.934129784145668,0.31172464418307205,0.2574250178024746,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.6514792433257054,-0.40631893097169325,0.8302145675160463,1.9258027792127341,1.9132180228918854,0.7358385908462174,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.43989685877737666,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
-2.241782187109366,-0.7375263673061657,-1.689368497954768,-2.411166932760057,-0.3173114853179513,-0.9051272461567784,0.7897405221108432,-0.31868326571034533,0.31172464418307205,-0.3414569218074603,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,1.2497182507006692,1.1693892109448099,1.0137166147599916,0.878169527202866,-0.025630475048444255,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.800161775573978,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.7951514718918303,-0.1744737255375625,1.0240286494753397,0.388937592109863,0.16916130765588783,-0.5472367851862875,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.9450176265705977,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.7375263673061657,-1.689368497954768,-0.5140277106983522,-0.32766197027484145,-0.47108987859682133,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.8654786189661533,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.5324242145088998,-1.689368497954768,-0.4410608175421328,-0.7727328234211197,-1.2401736351504296,-1.0260408358133,-0.934129784145668,-2.365439947036252,-2.2129629830885067,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.289216685330699,-0.2357628832600675,1.4332762504082532,1.354291835219815,0.3246452952631001,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.6504412906714944,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1.518466829500598,0.15673371079690998,0.3941328831076361,0.5097890088998513,1.1835088334311268,0.19900289939048094,0.7897405221108432,0.9122097711603002,0.31172464418307205,0.0796319419807752,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,0.3554581725975935,-0.13885584228042078,-0.4547421100089239,-0.788258550856455,-1.2515956711388494,-1.0260408358133,-0.934129784145668,0.31172464418307205,0.4820057451562002,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,1.1503560198003273,1.0240286494753397,0.5371515938334337,0.35805765811913387,-0.40826868066051175,0.7897405221108432,-0.934129784145668,0.31172464418307205,0.46329068454338973,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.07183611428306244,-0.6050433927723767,-1.544007936485298,1.0205572609933873,0.8859323909205337,-0.019919457054234292,-1.0260408358133,-0.31868326571034533,0.31172464418307205,0.14981341927881442,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1.518466829500598,-0.04199075100377351,-0.720298088158301,-0.4410608175421328,-0.7727328234211197,-1.2401736351504296,-1.0260408358133,-0.934129784145668,-1.02685765142659,-0.9029087401917743,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.7951514718918303,0.25609594169725175,-0.2842164037498908,0.06514700372913938,0.15881082269899763,-0.5548514758452341,-2.841822193737443,-0.31868326571034533,0.31172464418307205,0.2574250178024746,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.7951514718918303,-0.5719226491389294,-1.4955544159954748,0.7423709808353007,0.5702425997353828,-0.2521675221521061,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.5566801188547806,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,0.3554581725975935,1.1209356904549863,-0.5505111572764618,-0.8969386429038021,-1.331549923057789,-1.0260408358133,-0.934129784145668,-1.02685765142659,-0.977768982643016,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.6514792433257054,0.8522693270993021,0.6364004855567529,0.6534425798011584,0.4693253714057034,-0.3264107560768356,0.7897405221108432,0.9122097711603002,2.988889235402396,1.4551888970223443,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.6514792433257054,1.1834767634337746,1.072482169965163,-0.8400985144902077,-1.18933984293595,-0.2350344681694762,0.7897405221108432,-0.934129784145668,0.31172464418307205,0.313570199640906,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.7951514718918303,-0.373198187338246,-1.2048332930565346,0.017262480095370396,-0.25262095433738757,-0.857535429538362,-1.0260408358133,-0.31868326571034533,0.31172464418307205,-0.056052247462100684,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-2.029235369010608,0.8786680880058696,-0.9039445460018996,-1.298019934983297,-0.505355986562081,0.7897405221108432,0.9122097711603002,0.31172464418307205,0.3697153814793374,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1.518466829500598,-1.6980279326761358,1.1209356904549863,-0.7329283901670104,-1.1039483420416059,-0.12081410828527696,0.7897405221108432,0.9122097711603002,-2.365439947036252,-2.2129629830885067,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
-0.07183611428306244,-1.5655449581423468,-1.689368497954768,-1.106883717592635,-1.5283182252741039,-0.7985215769315258,-1.0260408358133,-0.934129784145668,-2.365439947036252,-2.2129629830885067,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,1.1834767634337746,1.1209356904549863,0.8449806743362342,0.6866855555003974,-0.16650225223895665,0.7897405221108432,-0.31868326571034533,0.31172464418307205,0.03284429044874903,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.07183611428306244,0.7860278398324076,0.5394934445771061,-0.6485604199551317,-1.0082063561903716,0.2713424606504738,0.7897405221108432,0.9122097711603002,0.31172464418307205,-0.19641520205817917,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.7044056236727184,0.8302145675160463,-0.4410608175421328,-0.7727328234211197,-1.2401736351504296,-1.0260408358133,-0.934129784145668,0.31172464418307205,1.155747927217377,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.8305109072099248,0.4910399240872828,-0.8469391607236032,-0.5553726393264257,0.7853340801293703,0.7897405221108432,2.1431028080309455,-2.365439947036252,-2.2129629830885067,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.3069567000713515,0.9755751289855163,0.5964371945228619,0.9687362705756553,0.04099806821733864,-1.0260408358133,0.29676325272497744,0.31172464418307205,-0.051373482308898065,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.6514792433257054,1.1503560198003273,1.0240286494753397,-0.4068575863751549,-0.7339185048327815,0.6615953569214879,0.7897405221108432,1.527656289595623,1.6503069397927341,0.87502201802522,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2.821425316152009,1.216597507067222,1.1209356904549863,-0.09218785963895872,-0.35353818266706694,0.9357242206435661,0.7897405221108432,2.1431028080309455,1.6503069397927341,1.5861943213120175,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2.0981099585432412,1.0509937888999856,0.927121608495693,1.67497908398823,1.6285796865774052,0.5264345977251854,0.7897405221108432,-0.31868326571034533,1.6503069397927341,1.8762777608105798,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.5986657017757941,1.0240286494753397,-0.2039184147844197,-0.5036202145419747,-1.0421916780178175,-1.0260408358133,-0.934129784145668,0.31172464418307205,0.03284429044874903,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.108232238270668,-0.04194880130077408,-0.007819889427080026,0.9040457395950915,2.1674004347281812,0.7897405221108432,1.527656289595623,0.31172464418307205,0.6831926467439127,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-1.518466829500598,-0.20759446917100974,0.781761047026223,-0.9335873463466138,-0.5243211844557552,-1.0574210593357107,-2.841822193737443,-2.1650228210163136,-1.02685765142659,-0.5098924673227545,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.821425316152009,-2.5922880107792117,0.7333075265363995,0.4094595308100497,0.9273343307480945,2.397744827161316,2.6055218800349866,1.527656289595623,0.31172464418307205,1.9043503517297955,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2.0981099585432412,1.1503560198003273,1.0240286494753397,2.49813684740683,2.345350769842051,2.146460035416078,0.7897405221108432,1.527656289595623,1.6503069397927341,1.0341000332341088,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1.3747946009344731,1.084114532533433,0.9755751289855163,1.2234964325841224,1.250786985650913,0.24849838867363394,0.7897405221108432,-0.934129784145668,0.31172464418307205,0.04220182075515426,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.07183611428306244,0.45482040349793523,0.006504719189049276,0.548552670889093,0.3502947944014662,-0.4139796986547217,0.7897405221108432,-0.934129784145668,0.31172464418307205,-0.3274206263478524,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1.3747946009344731,1.216597507067222,1.1209356904549863,1.451517973697308,1.3749928051335953,0.33987467658099335,0.7897405221108432,0.29676325272497744,1.6503069397927341,1.4177587757967234,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.373198187338246,0.6364004855567529,-0.22672056889573824,-0.5294964269342002,-1.061228404665184,-1.0260408358133,-0.934129784145668,-1.02685765142659,-0.8046546719745192,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.3069567000713515,-1.1079262520768878,-0.3019676774630895,-0.42340395612607573,-0.9831778254109813,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.8093334371277219,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-3.1884613961812622,0.5394934445771061,-0.6325989120772086,-0.9900930075158139,-0.9432006994515115,-1.0260408358133,-0.31868326571034533,-2.365439947036252,-2.2129629830885067,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,0.9516315579996439,0.7333075265363995,-0.5550715880987256,-0.9021138853822471,0.30180122328626025,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.8890583134848278,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1.3747946009344731,0.7860278398324076,0.4910399240872828,2.3978073693170283,2.4592061043678433,1.1375135231056515,0.7897405221108432,0.29676325272497744,1.6503069397927341,1.7125209804484882,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.15673371079690998,-0.4295769652193609,-0.4775442641202425,-0.1154770286585925,0.9795086919325091,0.7897405221108432,0.9122097711603002,0.31172464418307205,0.36503661632613477,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.289216685330699,-0.2357628832600675,-0.9837520853915146,-1.3885866783560863,-0.5681771844983907,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.8654786189661533,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1.3747946009344731,1.0178730452665383,0.8302145675160463,0.516629655133247,0.3140680970523505,1.244119192330904,0.7897405221108432,0.29676325272497744,0.31172464418307205,0.8141980710335859,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.6514792433257054,0.7529070961989605,0.44258640359745943,-0.1925173377287604,-0.4751563809105267,0.6368476122799114,0.7897405221108432,0.29676325272497744,0.31172464418307205,-0.027979656542884982,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.27383595643790426,-1.0594727315870645,0.19739949757478706,-0.048198876438806236,-0.7071452890241664,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.6408978916124277,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6514792433257054,1.1172352761668802,1.0240286494753397,0.658003010623422,0.8833447696813111,-0.02182312971897095,0.7897405221108432,0.29676325272497744,0.31172464418307205,-0.16834261113896348,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.09049222353001549,0.6848540060465762,-0.03974290518292602,0.3787586280329142,-0.3930392993426185,-1.0260408358133,-0.934129784145668,0.31172464418307205,0.05155935106155949,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-1.0687338036406382,-1.689368497954768,-1.134246302526217,-1.2022779491320628,-0.49012660524418783,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.9029087401917743,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.373198187338246,-0.3326699242397142,-0.1811162606731011,0.6711598280650621,-0.17792428822737658,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-0.8748361492725585,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.4394396746051405,-1.3017403340361813,0.8769036900920802,0.7229122528495131,-0.1398508349326435,-1.0260408358133,0.29676325272497744,-1.02685765142659,-0.8046546719745192,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.8368885982065074,0.4910399240872828,-0.659961497010791,-1.0211444623864845,-0.6005396197989138,-1.0260408358133,-0.31868326571034533,-1.02685765142659,-1.0900593463198789,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,0.9516315579996439,0.7333075265363995,-0.23812164595139754,-0.542434533130313,0.2827644966388937,0.7897405221108432,0.29676325272497744,0.31172464418307205,-0.060731012615303295,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-0.5388019055054822,-1.4471008955056512,-1.5355642148854238,0.5107273112332642,-0.2959519934410491,-1.0260408358133,-0.31868326571034533,0.31172464418307205,0.46329068454338973,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1.3747946009344731,1.084114532533433,0.927121608495693,-0.7990546370898343,-1.1789893579790598,-0.1931536695452698,0.7897405221108432,-0.31868326571034533,0.31172464418307205,-0.3274206263478524,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-0.14135298190411524,-0.8656586496277711,0.7172886113128503,0.4641501289272583,-0.3302181014063089,0.7897405221108432,0.29676325272497744,0.31172464418307205,-0.07476730807491115,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.7951514718918303,-1.0687338036406382,-1.689368497954768,-0.6029561117324945,-0.9564539314059207,-0.7566407783073195,-1.0260408358133,-0.934129784145668,0.31172464418307205,-0.2946692702754341,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-0.07183611428306244,-1.3005790090747689,-1.689368497954768,-0.2404018613625294,0.019079275780980016,1.579165581324555,0.7897405221108432,1.527656289595623,0.31172464418307205,-0.5286075279355649,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
